nombre,actividad_tipo,municipio_codigo,municipio_nombre,longitud,latitud,year
Zap Outlet,moda complementos,38023,La Laguna,-16.30109141,28.45851579,2017-01-01
Zamorales,restaurante,38023,La Laguna,-16.3082817,28.46183233,2017-01-01
Zamorales,restaurante,38023,La Laguna,-16.3082817,28.46183233,2016-01-01
Zamora,bar,38022,Icod de los Vinos,-16.71713935,28.36732711,2016-01-01
Zamacois,cafeteria,38038,Santa Cruz de Tenerife,-16.26091165,28.46156384,2016-01-01
Zahira,bar cafeteria,38011,Candelaria,-16.36741468,28.36156983,2016-01-01
Zahira,bar cafeteria,38011,Candelaria,-16.36741468,28.36156983,2017-01-01
Zagura Souvenirs,bazar multitienda estanco,38028,Puerto de la Cruz,-16.547026,28.41682599,2018-01-01
Zagura Souvenirs,bazar multitienda estanco,38028,Puerto de la Cruz,-16.547026,28.41682599,2017-01-01
Zagura Souvenirs,bazar multitienda estanco,38028,Puerto de la Cruz,-16.547026,28.41682599,2016-01-01
Zagura Souvenirs,bazar multitienda estanco,38028,Puerto de la Cruz,-16.547026,28.41682599,2020-01-01
Zagura Souvenirs,bazar multitienda estanco,38028,Puerto de la Cruz,-16.547026,28.41682599,2019-01-01
Zagura Souvenirs,bazar multitienda estanco,38028,Puerto de la Cruz,-16.547026,28.41682599,2022-01-01
Zagura Souvenirs,bazar multitienda estanco,38028,Puerto de la Cruz,-16.547026,28.41682599,2021-01-01
Zafiro Tours - Valle San Lorenzo,agencia de viajes,38006,Arona,-16.65990761,28.09072589,2017-01-01
Zafiro Tours - Valle San Lorenzo,agencia de viajes,38006,Arona,-16.65990761,28.09072589,2016-01-01
Zafiro Tours - Las Galletas,agencia de viajes,38006,Arona,-16.65412741,28.00832392,2016-01-01
Zafiro Tours - Las Galletas,agencia de viajes,38006,Arona,-16.65412741,28.00832392,2017-01-01
Zafiro Tours,agencia de viajes,38001,Adeje,-16.73146236,28.07071183,2017-01-01
Zafiro Tours,agencia de viajes,38001,Adeje,-16.7308067,28.12117414,2017-01-01
Zafiro Tours,agencia de viajes,38001,Adeje,-16.7308067,28.12117414,2016-01-01
Zafiro Tours,agencia de viajes,38001,Adeje,-16.73335115,28.08147437,2017-01-01
Zafiro Tours,agencia de viajes,38001,Adeje,-16.73165707,28.07735151,2017-01-01
Zafiro Tours,agencia de viajes,38001,Adeje,-16.73377,28.08274299,2017-01-01
Zafiro Tours,agencia de viajes,38001,Adeje,-16.73377,28.08274299,2016-01-01
Zafiro Tours,agencia de viajes,38006,Arona,-16.65438852,28.00787863,2017-01-01
Zafiro Tours,agencia de viajes,38011,Candelaria,-16.37043063,28.35612665,2016-01-01
Zafiro Tours,agencia de viajes,38011,Candelaria,-16.37043063,28.35612665,2017-01-01
Zafiro Tours,agencia de viajes,38019,Guía de Isora,-16.81535333,28.18292704,2018-01-01
Zafiro Tours,agencia de viajes,38019,Guía de Isora,-16.81535333,28.18292704,2016-01-01
Zafiro Tours,agencia de viajes,38019,Guía de Isora,-16.81535333,28.18292704,2017-01-01
Zafiro Tours,agencia de viajes,38019,Guía de Isora,-16.81535333,28.18292704,2019-01-01
Zafiro Tours,agencia de viajes,38020,Güimar,-16.4102301,28.31496199,2017-01-01
Zafiro Tours,agencia de viajes,38020,Güimar,-16.4102301,28.31496199,2016-01-01
Zafiro Tours,agencia de viajes,38022,Icod de los Vinos,-16.718637,28.36715899,2016-01-01
Zafiro Tours,agencia de viajes,38022,Icod de los Vinos,-16.718637,28.36715899,2017-01-01
Zafiro Tours,agencia de viajes,38023,La Laguna,-16.31641723,28.48977257,2017-01-01
Zafiro Tours,agencia de viajes,38023,La Laguna,-16.31641723,28.48977257,2016-01-01
Zafiro Tours,agencia de viajes,38026,La Orotava,-16.519491,28.39319699,2016-01-01
Zafiro Tours,agencia de viajes,38026,La Orotava,-16.519491,28.39319699,2017-01-01
Zafiro Tours,agencia de viajes,38028,Puerto de la Cruz,-16.546949,28.41524299,2021-01-01
Zafiro Tours,agencia de viajes,38028,Puerto de la Cruz,-16.546949,28.41524299,2020-01-01
Zafiro Tours,agencia de viajes,38028,Puerto de la Cruz,-16.546949,28.41524299,2019-01-01
Zafiro Tours,agencia de viajes,38028,Puerto de la Cruz,-16.546949,28.41524299,2018-01-01
Zafiro Tours,agencia de viajes,38028,Puerto de la Cruz,-16.546949,28.41524299,2017-01-01
Zafiro Tours,agencia de viajes,38028,Puerto de la Cruz,-16.546949,28.41524299,2016-01-01
Zafiro Tours,agencia de viajes,38028,Puerto de la Cruz,-16.546949,28.41524299,2022-01-01
Zafiro Tours,agencia de viajes,38031,Los Realejos,-16.57497,28.399778,2021-01-01
Zafiro Tours,agencia de viajes,38031,Los Realejos,-16.57497,28.399778,2022-01-01
Zafiro Tours,agencia de viajes,38031,Los Realejos,-16.57497,28.399778,2023-01-01
Zafiro Tours,agencia de viajes,38031,Los Realejos,-16.57497,28.399778,2017-01-01
Zafiro Tours,agencia de viajes,38031,Los Realejos,-16.57497,28.399778,2018-01-01
Zafiro Tours,agencia de viajes,38031,Los Realejos,-16.57497,28.399778,2016-01-01
Zafiro Tours,agencia de viajes,38031,Los Realejos,-16.57497,28.399778,2019-01-01
Zafiro Tours,agencia de viajes,38031,Los Realejos,-16.57497,28.399778,2020-01-01
Zafiro Tours,agencia de viajes,38038,Santa Cruz de Tenerife,-16.25539255,28.45664413,2017-01-01
Zafiro Tours,agencia de viajes,38038,Santa Cruz de Tenerife,-16.26555141,28.46731203,2017-01-01
Zafiro Tours,agencia de viajes,38038,Santa Cruz de Tenerife,-16.26555141,28.46731203,2016-01-01
Zafiro Tours,agencia de viajes,38038,Santa Cruz de Tenerife,-16.32031672,28.43400429,2017-01-01
Zafiro Tours,agencia de viajes,38038,Santa Cruz de Tenerife,-16.32031672,28.43400429,2016-01-01
Zafiro Tours,agencia de viajes,38038,Santa Cruz de Tenerife,-16.257335,28.46996776,2017-01-01
Zafiro Tours,agencia de viajes,38038,Santa Cruz de Tenerife,-16.257335,28.46996776,2016-01-01
Zafiro Tours,agencia de viajes,38040,Santiago del Teide,-16.84133768,28.2311854,2016-01-01
Zafiro Tours,agencia de viajes,38040,Santiago del Teide,-16.84133768,28.2311854,2017-01-01
Zafiro Modas,moda complementos,38040,Santiago del Teide,-16.84055341,28.23848006,2016-01-01
Zafiro,comercio otro tipo,38038,Santa Cruz de Tenerife,-16.25204426,28.46650182,2022-01-01
Zafira,moda complementos,38028,Puerto de la Cruz,-16.550863,28.4154873,2022-01-01
Zafher Laguna,agencia de viajes,38023,La Laguna,-16.31841827,28.48955642,2016-01-01
Zady Tours,agencia de viajes,38028,Puerto de la Cruz,-16.55918811,28.39677734,2017-01-01
Zacary's,restaurante,38001,Adeje,-16.72284613,28.0876519,2017-01-01
Zacary's,restaurante,38035,San Miguel,-16.60912166,28.02867925,2017-01-01
ZT 1406,agencia de viajes,38006,Arona,-16.65300032,28.01032704,2017-01-01
Yves Rocher Centro de Belleza,perfumeria estetica complementos,38026,La Orotava,-16.54801655,28.39553291,2016-01-01
Yves Rocher Centro de Belleza,perfumeria estetica complementos,38026,La Orotava,-16.54801655,28.39553291,2017-01-01
Yves Rocher Centro de Belleza,perfumeria estetica complementos,38038,Santa Cruz de Tenerife,-16.259288,28.45662099,2016-01-01
Yurena Direct Express,agencia de viajes,38028,Puerto de la Cruz,-16.54812313,28.41682934,2017-01-01
Yumi Iluminacion,hogar muebles electrodomesticos decoracion,38023,La Laguna,-16.316323,28.48679199,2019-01-01
Yumi Iluminacion,hogar muebles electrodomesticos decoracion,38023,La Laguna,-16.316323,28.48679199,2021-01-01
Yumi Iluminacion,hogar muebles electrodomesticos decoracion,38023,La Laguna,-16.316323,28.48679199,2020-01-01
Yumi Iluminacion,hogar muebles electrodomesticos decoracion,38023,La Laguna,-16.316323,28.48679199,2018-01-01
Yumi Iluminacion,hogar muebles electrodomesticos decoracion,38023,La Laguna,-16.316323,28.48679199,2017-01-01
Yumi Iluminacion,hogar muebles electrodomesticos decoracion,38023,La Laguna,-16.316323,28.48679199,2016-01-01
Yumar Hogar,hogar textil,38038,Santa Cruz de Tenerife,-16.26337858,28.46869929,2016-01-01
Yuma Ortega y Roson,bazar multitienda estanco,38023,La Laguna,-16.30005599,28.4596445,2017-01-01
Yulia Tours IT,informador turistico,38001,Adeje,-16.73264715,28.08434804,2017-01-01
Yuel II,bar,38023,La Laguna,-16.30089798,28.47541575,2016-01-01
Yue Lai,restaurante,38001,Adeje,-16.72767125,28.07870154,2017-01-01
Yudaya,artesania y productos tradicionales,38028,Puerto de la Cruz,-16.5512321,28.41480696,2016-01-01
Yucca Park IT,informador turistico,38001,Adeje,-16.73498997,28.08778469,2017-01-01
Yucca Park,alojamiento extrahotelero,38001,Adeje,-16.734939,28.08793799,2017-01-01
Yucca Park,alojamiento extrahotelero,38001,Adeje,-16.734939,28.08793799,2016-01-01
Yucca Park,restaurante,38001,Adeje,-16.73518744,28.08787525,2017-01-01
Yrina Beach VV,vivienda vacacional,38035,San Miguel,-16.61731627,28.02121025,2017-01-01
Yrina Beach VV,vivienda vacacional,38035,San Miguel,-16.61731627,28.02121025,2018-01-01
Yrina Beach VV,vivienda vacacional,38035,San Miguel,-16.61731627,28.02121025,2016-01-01
Yrina Beach VV,vivienda vacacional,38035,San Miguel,-16.61731627,28.02121025,2019-01-01
Ypadel,actividades deporte ocio,38038,Santa Cruz de Tenerife,-16.28082208,28.44253859,2017-01-01
Youssef,bar,38001,Adeje,-16.73216146,28.0849284,2016-01-01
Your Tenerife Excursions IT,informador turistico,38006,Arona,-16.73119492,28.06545488,2017-01-01
YouModa,moda complementos,38038,Santa Cruz de Tenerife,-16.25148309,28.46614224,2022-01-01
You Tours Tenerife IT,informador turistico,38001,Adeje,-16.73310499,28.11895268,2017-01-01
Yordi's Sport's Bar,bar,38006,Arona,-16.73189613,28.06497672,2017-01-01
Yolly Bar,cafeteria,38006,Arona,-16.64519066,28.01110931,2016-01-01
Yolanda,restaurante,38006,Arona,-16.66052364,28.09011286,2016-01-01
Yolanda,bar,38019,Guía de Isora,-16.82785474,28.20349748,2017-01-01
Yoigo Telefonia,telefonia,38026,La Orotava,-16.5467527,28.39594332,2017-01-01
Yoigo Telefonia,telefonia,38026,La Orotava,-16.5467527,28.39594332,2016-01-01
Yoigo,telefonia,38017,Granadilla de Abona,-16.560201,28.07861499,2016-01-01
Yoigo,telefonia,38023,La Laguna,-16.28883324,28.46850853,2021-01-01
Yoigo,telefonia,38023,La Laguna,-16.31648725,28.48609387,2016-01-01
Yoigo,telefonia,38026,La Orotava,-16.54665724,28.39609612,2017-01-01
Yoigo,telefonia,38026,La Orotava,-16.54665724,28.39609612,2016-01-01
Yoigo,telefonia,38038,Santa Cruz de Tenerife,-16.300036,28.44462699,2016-01-01
Yoigo,telefonia,38038,Santa Cruz de Tenerife,-16.2506142,28.4697318,2022-01-01
Yoigo,telefonia,38038,Santa Cruz de Tenerife,-16.300036,28.44462699,2017-01-01
Yoigo,telefonia,38038,Santa Cruz de Tenerife,-16.300036,28.44462699,2018-01-01
Yohanas Boxing Promotions,actividades deporte ocio,38001,Adeje,-16.73177919,28.12170395,2018-01-01
Yogurtlandia,bar cafeteria zumeria,38038,Santa Cruz de Tenerife,-16.26100874,28.46804413,2016-01-01
Yoglio,heladeria,38039,Santa Úrsula,-16.49986278,28.42144845,2016-01-01
Yoglio,heladeria,38039,Santa Úrsula,-16.49986278,28.42144845,2017-01-01
Yoglio,heladeria,38039,Santa Úrsula,-16.49986278,28.42144845,2018-01-01
Yofouryou,bar cafeteria,38017,Granadilla de Abona,-16.5932608,28.029656,2016-01-01
Yeyo Boutique,moda complementos,38001,Adeje,-16.73092989,28.11661196,2017-01-01
Yeyo Boutique,moda complementos,38001,Adeje,-16.73092989,28.11661196,2016-01-01
Yesterday,bar,38001,Adeje,-16.72251523,28.08193683,2019-01-01
Yesterday,bar,38001,Adeje,-16.72251523,28.08193683,2018-01-01
Yesterday,bar,38001,Adeje,-16.72251523,28.08193683,2017-01-01
Yes Brazil,moda complementos,38006,Arona,-16.71673922,28.05231751,2016-01-01
Yes,discoteca club,38038,Santa Cruz de Tenerife,-16.25065317,28.47020626,2016-01-01
Yeray VV,vivienda vacacional,38043,Tacoronte,-16.38243428,28.48281447,2017-01-01
Yeray VV,vivienda vacacional,38043,Tacoronte,-16.38243428,28.48281447,2016-01-01
Yeray VV,vivienda vacacional,38043,Tacoronte,-16.38243428,28.48281447,2018-01-01
Yelmo Cines Orotava,actividades deporte ocio,38026,La Orotava,-16.54588238,28.3955229,2016-01-01
Yelmo Cines Orotava,actividades deporte ocio,38026,La Orotava,-16.54588238,28.3955229,2017-01-01
Yellow Hats,cafeteria,38001,Adeje,-16.77548616,28.12053598,2016-01-01
Yeli,bar cafeteria,38046,Tegueste,-16.32321,28.51906999,2016-01-01
Yela's,bar,38006,Arona,-16.70985994,28.0527613,2017-01-01
Yeka Shop,moda complementos,38039,Santa Úrsula,-16.49323924,28.42500912,2017-01-01
Yeka Shop,moda complementos,38039,Santa Úrsula,-16.49323924,28.42500912,2016-01-01
Yeka Shop,moda complementos,38039,Santa Úrsula,-16.49323924,28.42500912,2018-01-01
Yeikop,bar cafeteria,38041,El Sauzal,-16.4175,28.45923529,2017-01-01
Yedra Excursiones Todo Terreno IT,informador turistico,38028,Puerto de la Cruz,-16.53425464,28.41545259,2017-01-01
Yedey,bazar multitienda estanco,38040,Santiago del Teide,-16.84246695,28.23984032,2018-01-01
Yedey,bazar multitienda estanco,38040,Santiago del Teide,-16.84246695,28.23984032,2017-01-01
Yedey,bazar multitienda estanco,38040,Santiago del Teide,-16.84246695,28.23984032,2016-01-01
Yedey,bazar multitienda estanco,38040,Santiago del Teide,-16.84105786,28.23928624,2016-01-01
Ye Olde Tea Shoppe,cafeteria,38040,Santiago del Teide,-16.84229618,28.23634165,2016-01-01
Ye Olde Tea Shoppe,cafeteria,38040,Santiago del Teide,-16.84229618,28.23634165,2017-01-01
Ye Olde Ocean,cafeteria,38001,Adeje,-16.73735172,28.08721055,2017-01-01
Ye Olde English Tea Room,bar cafeteria,38006,Arona,-16.71030277,28.05245593,2016-01-01
Ye Olde English Tea Room,bar cafeteria,38006,Arona,-16.71030277,28.05245593,2019-01-01
Ye Olde English Tea Room,bar cafeteria,38006,Arona,-16.71030277,28.05245593,2018-01-01
Ye Olde English Tea Room,bar cafeteria,38006,Arona,-16.71030277,28.05245593,2017-01-01
Ydoya VV,vivienda vacacional,38006,Arona,-16.66622763,28.01327991,2018-01-01
Ydoya VV,vivienda vacacional,38006,Arona,-16.66622763,28.01327991,2017-01-01
Yates,bar,38040,Santiago del Teide,-16.84092235,28.24459003,2016-01-01
Yate's,bar cafeteria,38006,Arona,-16.72997882,28.06598382,2017-01-01
Yate's,bar cafeteria,38006,Arona,-16.72997882,28.06598382,2016-01-01
Yate Sofia Pesca de altura,actividades deporte ocio,38006,Arona,-16.71563304,28.05273169,2016-01-01
Yasaki España,articulos deportivos,38023,La Laguna,-16.30103541,28.45741619,2017-01-01
Yaracuy,bar cafeteria,38011,Candelaria,-16.37028714,28.35427418,2016-01-01
Yanko,bar,38038,Santa Cruz de Tenerife,-16.2520872,28.46632075,2017-01-01
Yanires,comercio otro tipo,38017,Granadilla de Abona,-16.558465,28.07937999,2016-01-01
Yamoli,bar,38017,Granadilla de Abona,-16.58832885,28.06054416,2018-01-01
Yamoli,bar,38017,Granadilla de Abona,-16.58832885,28.06054416,2017-01-01
Yamoli,bar,38017,Granadilla de Abona,-16.58832885,28.06054416,2016-01-01
Yaiza VV,vivienda vacacional,38006,Arona,-16.69780375,28.0229623,2017-01-01
Yaiza VV,vivienda vacacional,38006,Arona,-16.69780375,28.0229623,2018-01-01
Yaiza Cabello Joyeria,joyeria relojeria,38017,Granadilla de Abona,-16.537338,28.0455266,2017-01-01
Yaiza Cabello Joyeria,joyeria relojeria,38017,Granadilla de Abona,-16.537338,28.0455266,2016-01-01
Yaiza,bar,38020,Güimar,-16.37344756,28.2957889,2017-01-01
Yaisara,restaurante,38017,Granadilla de Abona,-16.592402,28.02858579,2016-01-01
Yaidays,restaurante,38017,Granadilla de Abona,-16.594419,28.03021599,2016-01-01
Yacoron,mascotas,38031,Los Realejos,-16.585093,28.388708,2016-01-01
Yacoron,mascotas,38031,Los Realejos,-16.585093,28.388708,2017-01-01
Yacoron,mascotas,38031,Los Realejos,-16.585093,28.388708,2023-01-01
Yacoron,mascotas,38031,Los Realejos,-16.585093,28.388708,2022-01-01
Yacoron,mascotas,38031,Los Realejos,-16.585093,28.388708,2021-01-01
Yacoron,mascotas,38031,Los Realejos,-16.585093,28.388708,2020-01-01
Yacoron,mascotas,38031,Los Realejos,-16.585093,28.388708,2019-01-01
Yacoron,mascotas,38031,Los Realejos,-16.585093,28.388708,2018-01-01
Yacht Inn,bar,38001,Adeje,-16.73542692,28.07887603,2017-01-01
Ya,cafeteria,38028,Puerto de la Cruz,-16.53635409,28.410382,2016-01-01
Y&M Fashion,moda complementos,38043,Tacoronte,-16.41483268,28.47693725,2018-01-01
Xtrem Training,actividades deporte ocio,38031,Los Realejos,-16.58428516,28.38163873,2023-01-01
Xoos,moda complementos,38001,Adeje,-16.73881339,28.09107679,2017-01-01
Xixiang VV,vivienda vacacional,38028,Puerto de la Cruz,-16.56662785,28.40526692,2016-01-01
Xixiang VV,vivienda vacacional,38028,Puerto de la Cruz,-16.56662785,28.40526692,2017-01-01
Xixiang VV,vivienda vacacional,38028,Puerto de la Cruz,-16.56662785,28.40526692,2018-01-01
Xiomara,restaurante,38038,Santa Cruz de Tenerife,-16.21643851,28.55973962,2017-01-01
Xiomara,restaurante,38038,Santa Cruz de Tenerife,-16.21643851,28.55973962,2016-01-01
Xin Xin,restaurante buffet,38038,Santa Cruz de Tenerife,-16.24870413,28.46588507,2019-01-01
Xin Xin,restaurante buffet,38038,Santa Cruz de Tenerife,-16.24870413,28.46588507,2022-01-01
Xin Xin,restaurante buffet,38038,Santa Cruz de Tenerife,-16.24870413,28.46588507,2021-01-01
Xin Xin,restaurante buffet,38038,Santa Cruz de Tenerife,-16.24870413,28.46588507,2020-01-01
Xin Xin,restaurante buffet,38038,Santa Cruz de Tenerife,-16.24870413,28.46588507,2018-01-01
Xin Xin,restaurante buffet,38038,Santa Cruz de Tenerife,-16.24870413,28.46588507,2017-01-01
Xin Xin,restaurante buffet,38038,Santa Cruz de Tenerife,-16.24870413,28.46588507,2016-01-01
Xin Xin,restaurante,38040,Santiago del Teide,-16.84022104,28.23060683,2016-01-01
Xiel Deco Hogar,hogar muebles electrodomesticos decoracion,38022,Icod de los Vinos,-16.71806392,28.36808438,2016-01-01
Xiel Deco Hogar,hogar muebles electrodomesticos decoracion,38022,Icod de los Vinos,-16.69566469,28.38014684,2016-01-01
Xiao 2014u,articulos deportivos,38038,Santa Cruz de Tenerife,-16.28033283,28.44320914,2017-01-01
Xey Cocinas,hogar muebles electrodomesticos decoracion,38001,Adeje,-16.73974549,28.12356137,2017-01-01
Xclusiv,articulos deportivos,38038,Santa Cruz de Tenerife,-16.25630188,28.45864059,2016-01-01
Xazzperfumeria,perfumeria estetica complementos,38028,Puerto de la Cruz,-16.54556807,28.416059,2022-01-01
XXI Secolo,bar cafeteria,38001,Adeje,-16.73115507,28.08551201,2016-01-01
XTren,jugueteria,38038,Santa Cruz de Tenerife,-16.25403956,28.46884856,2017-01-01
XTren,jugueteria,38038,Santa Cruz de Tenerife,-16.25403956,28.46884856,2018-01-01
XTren,jugueteria,38038,Santa Cruz de Tenerife,-16.25403956,28.46884856,2016-01-01
XL Music,sala de fiestas,38001,Adeje,-16.73217802,28.07064207,2017-01-01
X Tren,jugueteria,38038,Santa Cruz de Tenerife,-16.25029851,28.47038949,2016-01-01
X,bar cafeteria,38020,Güimar,-16.40989352,28.31631778,2016-01-01
Wybo,telefonia,38023,La Laguna,-16.31703526,28.48879725,2021-01-01
Wybo,informatica telecomunicaciones,38038,Santa Cruz de Tenerife,-16.25241258,28.46804734,2020-01-01
Wybo,informatica telecomunicaciones,38038,Santa Cruz de Tenerife,-16.25241258,28.46804734,2021-01-01
Wybo,informatica telecomunicaciones,38038,Santa Cruz de Tenerife,-16.25241258,28.46804734,2022-01-01
Wybo,informatica telecomunicaciones,38038,Santa Cruz de Tenerife,-16.25241258,28.46804734,2019-01-01
Wybo,informatica telecomunicaciones,38038,Santa Cruz de Tenerife,-16.25241258,28.46804734,2018-01-01
Wybo,informatica telecomunicaciones,38038,Santa Cruz de Tenerife,-16.25241258,28.46804734,2016-01-01
Wybo,informatica telecomunicaciones,38038,Santa Cruz de Tenerife,-16.25241258,28.46804734,2017-01-01
Wyatt,moda complementos,38038,Santa Cruz de Tenerife,-16.24833135,28.46721653,2022-01-01
Wutan Artes Marciales,actividades deporte ocio,38038,Santa Cruz de Tenerife,-16.27198973,28.4657988,2016-01-01
Wutan Artes Marciales,actividades deporte ocio,38038,Santa Cruz de Tenerife,-16.27198973,28.4657988,2017-01-01
Wuimpy,bar cafeteria,38019,Guía de Isora,-16.78333711,28.21372875,2016-01-01
Wuimpy,bar cafeteria,38019,Guía de Isora,-16.78333711,28.21372875,2017-01-01
Wuala,restaurante,38006,Arona,-16.7072124,28.05246298,2016-01-01
Wowble,heladeria pasteleria,38038,Santa Cruz de Tenerife,-16.25834608,28.45720129,2016-01-01
Worten España Distribucion Aparcamiento,hogar muebles electrodomesticos decoracion,38035,San Miguel,-16.61444382,28.05048417,2017-01-01
Worten España Distribucion,hogar muebles electrodomesticos decoracion,38001,Adeje,-16.74190636,28.12610181,2017-01-01
Worten España Distribucion,informatica telecomunicaciones,38035,San Miguel,-16.61461154,28.05009121,2017-01-01
Worten España Distribucion,informatica telecomunicaciones,38035,San Miguel,-16.61429859,28.05011554,2017-01-01
Worten,informatica telecomunicaciones,38026,La Orotava,-16.54991077,28.39479799,2016-01-01
Worten,informatica telecomunicaciones,38026,La Orotava,-16.54991077,28.39479799,2017-01-01
Worten,informatica telecomunicaciones,38038,Santa Cruz de Tenerife,-16.30147276,28.42663748,2016-01-01
